entry,at,order
"""Jake @ ax1w1pGAkV"" posts a small blind of 5",2020-09-24T03:54:33.820Z,160091967382206
"Player stacks: #1 ""Logan @ -RZtwcA-FJ"" (1062) | #2 ""Jake @ ax1w1pGAkV"" (1173) | #4 ""CStam @ Nkk6lwlvwH"" (990) | #8 ""th3y3ti @ 5LN-tulyHb"" (775)",2020-09-24T03:54:33.820Z,160091967382201
"-- starting hand #151  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Logan @ -RZtwcA-FJ"") --",2020-09-24T03:54:33.820Z,160091967382200
"-- ending hand #150 --",2020-09-24T03:54:24.477Z,160091966449105
"""th3y3ti @ 5LN-tulyHb"" shows a 10♥, 7♠, 8♦, 10♠.",2020-09-24T03:54:24.477Z,160091966449104
"""Logan @ -RZtwcA-FJ"" collected 337 from pot with low hand with five high (combination: A♠, 2♦, 3♥, 4♠, 5♣)",2020-09-24T03:54:24.477Z,160091966449103
"""Logan @ -RZtwcA-FJ"" shows a 3♥, 9♠, A♠, Q♥.",2020-09-24T03:54:24.477Z,160091966449102
"""Jake @ ax1w1pGAkV"" collected 338 from pot with hi hand with full house fives full of kings (combination: K♦, K♣, 5♦, 5♣, 5♥)",2020-09-24T03:54:24.477Z,160091966449101
"""Jake @ ax1w1pGAkV"" shows a J♥, 5♦, A♣, K♦.",2020-09-24T03:54:24.477Z,160091966449100
"""Logan @ -RZtwcA-FJ"" calls 175",2020-09-24T03:54:23.660Z,160091966366000
"""th3y3ti @ 5LN-tulyHb"" calls 175",2020-09-24T03:54:20.654Z,160091966065500
"""Jake @ ax1w1pGAkV"" raises to 175",2020-09-24T03:54:17.707Z,160091965770700
"""Logan @ -RZtwcA-FJ"" bets 50",2020-09-24T03:54:13.410Z,160091965341100
"river: 4♠, 2♦, 5♣, 5♥ [K♣]",2020-09-24T03:54:08.493Z,160091964850700
"""th3y3ti @ 5LN-tulyHb"" calls 20",2020-09-24T03:54:07.687Z,160091964768800
"""Jake @ ax1w1pGAkV"" calls 20",2020-09-24T03:54:06.829Z,160091964683000
"""Logan @ -RZtwcA-FJ"" bets 20",2020-09-24T03:54:04.821Z,160091964482200
"turn: 4♠, 2♦, 5♣ [5♥]",2020-09-24T03:53:56.330Z,160091963633900
"""th3y3ti @ 5LN-tulyHb"" calls 20",2020-09-24T03:53:55.515Z,160091963551600
"""Jake @ ax1w1pGAkV"" calls 20",2020-09-24T03:53:54.647Z,160091963464800
"""Logan @ -RZtwcA-FJ"" raises to 20",2020-09-24T03:53:52.940Z,160091963294100
"""th3y3ti @ 5LN-tulyHb"" bets 10",2020-09-24T03:53:41.887Z,160091962188800
"""Jake @ ax1w1pGAkV"" checks",2020-09-24T03:53:35.303Z,160091961530400
"""Logan @ -RZtwcA-FJ"" checks",2020-09-24T03:53:13.055Z,160091959305600
"flop:  [4♠, 2♦, 5♣]",2020-09-24T03:53:02.829Z,160091958283200
"""Jake @ ax1w1pGAkV"" checks",2020-09-24T03:53:02.016Z,160091958201700
"""Logan @ -RZtwcA-FJ"" calls 10",2020-09-24T03:52:58.640Z,160091957864100
"""th3y3ti @ 5LN-tulyHb"" calls 10",2020-09-24T03:52:47.060Z,160091956706100
"""CStam @ Nkk6lwlvwH"" folds",2020-09-24T03:52:40.942Z,160091956094300
"""Jake @ ax1w1pGAkV"" posts a big blind of 10",2020-09-24T03:52:32.587Z,160091955258907
"""Logan @ -RZtwcA-FJ"" posts a small blind of 5",2020-09-24T03:52:32.587Z,160091955258906
"Player stacks: #1 ""Logan @ -RZtwcA-FJ"" (950) | #2 ""Jake @ ax1w1pGAkV"" (1060) | #4 ""CStam @ Nkk6lwlvwH"" (990) | #8 ""th3y3ti @ 5LN-tulyHb"" (1000)",2020-09-24T03:52:32.587Z,160091955258901
"-- starting hand #150  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:52:32.587Z,160091955258900
"-- ending hand #149 --",2020-09-24T03:52:26.655Z,160091954665802
"""Jake @ ax1w1pGAkV"" collected 60 from pot",2020-09-24T03:52:26.655Z,160091954665801
"Uncalled bet of 30 returned to ""Jake @ ax1w1pGAkV""",2020-09-24T03:52:26.655Z,160091954665800
"""Logan @ -RZtwcA-FJ"" folds",2020-09-24T03:52:25.848Z,160091954584900
"""th3y3ti @ 5LN-tulyHb"" folds",2020-09-24T03:52:17.434Z,160091953743600
"""Jake @ ax1w1pGAkV"" bets 30",2020-09-24T03:52:15.598Z,160091953559900
"""Logan @ -RZtwcA-FJ"" checks",2020-09-24T03:52:09.938Z,160091952993900
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:51:58.090Z,160091951809400
"turn: A♥, J♠, 4♠ [2♣]",2020-09-24T03:51:52.218Z,160091951222400
"""th3y3ti @ 5LN-tulyHb"" calls 10",2020-09-24T03:51:51.410Z,160091951141100
"""Jake @ ax1w1pGAkV"" calls 10",2020-09-24T03:51:33.220Z,160091949322100
"""Logan @ -RZtwcA-FJ"" bets 10",2020-09-24T03:51:30.269Z,160091949027100
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:51:21.866Z,160091948186700
"flop:  [A♥, J♠, 4♠]",2020-09-24T03:50:58.983Z,160091945898600
"""Logan @ -RZtwcA-FJ"" checks",2020-09-24T03:50:58.177Z,160091945817800
"""th3y3ti @ 5LN-tulyHb"" calls 10",2020-09-24T03:50:50.367Z,160091945036800
"""CStam @ Nkk6lwlvwH"" folds",2020-09-24T03:50:45.391Z,160091944539200
"""Jake @ ax1w1pGAkV"" calls 10",2020-09-24T03:50:44.506Z,160091944450700
"""Logan @ -RZtwcA-FJ"" posts a big blind of 10",2020-09-24T03:50:30.576Z,160091943057707
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 5",2020-09-24T03:50:30.576Z,160091943057706
"Player stacks: #1 ""Logan @ -RZtwcA-FJ"" (970) | #2 ""Jake @ ax1w1pGAkV"" (1020) | #4 ""CStam @ Nkk6lwlvwH"" (990) | #8 ""th3y3ti @ 5LN-tulyHb"" (1020)",2020-09-24T03:50:30.576Z,160091943057701
"-- starting hand #149  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""CStam @ Nkk6lwlvwH"") --",2020-09-24T03:50:30.576Z,160091943057700
"-- ending hand #148 --",2020-09-24T03:50:21.337Z,160091942134704
"""th3y3ti @ 5LN-tulyHb"" collected 300 from pot with low hand with six high (combination: A♣, 3♥, 4♠, 5♣, 6♦)",2020-09-24T03:50:21.337Z,160091942134703
"""th3y3ti @ 5LN-tulyHb"" shows a 9♣, 3♥, 6♠, A♣.",2020-09-24T03:50:21.337Z,160091942134702
"""Jake @ ax1w1pGAkV"" collected 300 from pot with hi hand with straight eight high (combination: 4♠, 5♣, 6♥, 7♣, 8♣)",2020-09-24T03:50:21.337Z,160091942134701
"""Jake @ ax1w1pGAkV"" shows a 7♣, 8♣, 4♦, 10♦.",2020-09-24T03:50:21.337Z,160091942134700
"""th3y3ti @ 5LN-tulyHb"" calls 150",2020-09-24T03:50:20.529Z,160091942052900
"""Jake @ ax1w1pGAkV"" bets 150",2020-09-24T03:50:16.826Z,160091941682700
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:50:11.754Z,160091941175400
"river: Q♣, 6♦, 5♣, 4♠ [6♥]",2020-09-24T03:50:05.498Z,160091940551100
"""Logan @ -RZtwcA-FJ"" folds",2020-09-24T03:50:04.694Z,160091940469500
"""th3y3ti @ 5LN-tulyHb"" calls 100",2020-09-24T03:50:02.794Z,160091940279500
"""Jake @ ax1w1pGAkV"" bets 100",2020-09-24T03:49:52.541Z,160091939254200
"""Logan @ -RZtwcA-FJ"" checks",2020-09-24T03:49:48.771Z,160091938877200
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:49:46.363Z,160091938636400
"turn: Q♣, 6♦, 5♣ [4♠]",2020-09-24T03:49:31.157Z,160091937116400
"""Logan @ -RZtwcA-FJ"" calls 20",2020-09-24T03:49:30.351Z,160091937035200
"""th3y3ti @ 5LN-tulyHb"" calls 20",2020-09-24T03:49:27.353Z,160091936735300
"""CStam @ Nkk6lwlvwH"" folds",2020-09-24T03:49:21.362Z,160091936136300
"""Jake @ ax1w1pGAkV"" bets 20",2020-09-24T03:49:17.303Z,160091935730400
"""Logan @ -RZtwcA-FJ"" checks",2020-09-24T03:49:12.033Z,160091935203400
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:49:01.858Z,160091934185900
"""CStam @ Nkk6lwlvwH"" checks",2020-09-24T03:48:38.856Z,160091931885700
"flop:  [Q♣, 6♦, 5♣]",2020-09-24T03:48:29.837Z,160091930983900
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:48:29.033Z,160091930903400
"""CStam @ Nkk6lwlvwH"" calls 10",2020-09-24T03:48:25.171Z,160091930517100
"""Jake @ ax1w1pGAkV"" calls 10",2020-09-24T03:48:23.004Z,160091930300500
"""Logan @ -RZtwcA-FJ"" calls 10",2020-09-24T03:48:19.143Z,160091929914400
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 10",2020-09-24T03:48:01.013Z,160091928102211
"""CStam @ Nkk6lwlvwH"" posts a small blind of 5",2020-09-24T03:48:01.013Z,160091928102210
"Player stacks: #1 ""Logan @ -RZtwcA-FJ"" (1000) | #2 ""Jake @ ax1w1pGAkV"" (1000) | #4 ""CStam @ Nkk6lwlvwH"" (1000) | #8 ""th3y3ti @ 5LN-tulyHb"" (1000)",2020-09-24T03:48:01.013Z,160091928102205
"The player ""th3y3ti @ 5LN-tulyHb"" joined the game with a stack of 1000.",2020-09-24T03:48:01.013Z,160091928102204
"The player ""CStam @ Nkk6lwlvwH"" joined the game with a stack of 1000.",2020-09-24T03:48:01.013Z,160091928102203
"The player ""Jake @ ax1w1pGAkV"" joined the game with a stack of 1000.",2020-09-24T03:48:01.013Z,160091928102202
"The player ""Logan @ -RZtwcA-FJ"" joined the game with a stack of 1000.",2020-09-24T03:48:01.013Z,160091928102201
"-- starting hand #148  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Jake @ ax1w1pGAkV"") --",2020-09-24T03:48:01.013Z,160091928102200
"The game's small blind was changed from 800 to 10.",2020-09-24T03:43:03.926Z,160091898392701
"The game's big blind was changed from 400 to 5.",2020-09-24T03:43:03.926Z,160091898392700
"The admin updated the player ""th3y3ti @ 5LN-tulyHb"" stack from 8000 to 1000.",2020-09-24T03:39:52.314Z,160091879231801
"WARNING: the admin queued the stack change for the player ""th3y3ti @ 5LN-tulyHb"" reseting to 1000 chips in the next hand.",2020-09-24T03:39:52.314Z,160091879231800
"The admin approved the player ""CStam @ Nkk6lwlvwH"" participation with a stack of 1000.",2020-09-24T03:39:06.588Z,160091874659101
"The player ""CStam @ Nkk6lwlvwH"" requested a seat.",2020-09-24T03:39:06.588Z,160091874659100
"The admin approved the player ""Jake @ ax1w1pGAkV"" participation with a stack of 1000.",2020-09-24T03:38:59.187Z,160091873918900
"The admin approved the player ""Logan @ -RZtwcA-FJ"" participation with a stack of 1000.",2020-09-24T03:38:53.675Z,160091873367800
"The player ""Logan @ -RZtwcA-FJ"" requested a seat.",2020-09-24T03:35:54.085Z,160091855408600
"The player ""Jake @ ax1w1pGAkV"" requested a seat.",2020-09-24T03:35:36.367Z,160091853636800
"The player ""Not Jake @ ax1w1pGAkV"" quits the game with a stack of 0.",2020-09-24T03:32:46.324Z,160091836632900
"-- ending hand #147 --",2020-09-24T03:32:37.294Z,160091835729501
"""th3y3ti @ 5LN-tulyHb"" collected 2154 from pot with Pair, Q's (combination: Q♥, Q♠, A♣, J♣, 9♣)",2020-09-24T03:32:37.294Z,160091835729500
"river: 9♣, 2♦, Q♠, A♣ [J♣]",2020-09-24T03:32:34.280Z,160091835428200
"turn: 9♣, 2♦, Q♠ [A♣]",2020-09-24T03:32:31.266Z,160091835126700
"flop:  [9♣, 2♦, Q♠]",2020-09-24T03:32:28.248Z,160091834824800
"""th3y3ti @ 5LN-tulyHb"" shows a 7♥, Q♥.",2020-09-24T03:32:25.238Z,160091834523902
"""Not Jake @ ax1w1pGAkV"" shows a 6♥, 5♣.",2020-09-24T03:32:25.238Z,160091834523901
"Uncalled bet of 523 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:32:25.238Z,160091834523900
"""Not Jake @ ax1w1pGAkV"" calls 1077 and go all in",2020-09-24T03:32:24.432Z,160091834443300
"""th3y3ti @ 5LN-tulyHb"" raises to 1600",2020-09-24T03:32:22.746Z,160091834274700
"""Not Jake @ ax1w1pGAkV"" posts a big blind of 800",2020-09-24T03:32:19.113Z,160091833911505
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 400",2020-09-24T03:32:19.113Z,160091833911504
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (1077) | #8 ""th3y3ti @ 5LN-tulyHb"" (6923)",2020-09-24T03:32:19.113Z,160091833911501
"-- starting hand #147  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:32:19.113Z,160091833911500
"""Not Jake @ ax1w1pGAkV"" shows a 7♠, 2♣.",2020-09-24T03:32:15.547Z,160091833554800
"-- ending hand #146 --",2020-09-24T03:32:12.481Z,160091833248202
"""th3y3ti @ 5LN-tulyHb"" collected 800 from pot",2020-09-24T03:32:12.481Z,160091833248201
"Uncalled bet of 400 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:32:12.481Z,160091833248200
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:32:11.668Z,160091833166900
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 800",2020-09-24T03:32:08.848Z,160091832885007
"""Not Jake @ ax1w1pGAkV"" posts a small blind of 400",2020-09-24T03:32:08.848Z,160091832885006
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (1477) | #8 ""th3y3ti @ 5LN-tulyHb"" (6523)",2020-09-24T03:32:08.848Z,160091832885003
"-- starting hand #146  (No Limit Texas Hold'em) (dealer: ""Not Jake @ ax1w1pGAkV"") --",2020-09-24T03:32:08.848Z,160091832885002
"The game's small blind was changed from 400 to 800.",2020-09-24T03:32:08.848Z,160091832885001
"The game's big blind was changed from 200 to 400.",2020-09-24T03:32:08.848Z,160091832885000
"-- ending hand #145 --",2020-09-24T03:31:59.623Z,160091831962503
"""Not Jake @ ax1w1pGAkV"" shows a 8♦, 7♣.",2020-09-24T03:31:59.623Z,160091831962502
"""th3y3ti @ 5LN-tulyHb"" collected 4800 from pot with Full House, 9's over A's (combination: 9♣, 9♥, 9♠, A♦, A♥)",2020-09-24T03:31:59.623Z,160091831962501
"""th3y3ti @ 5LN-tulyHb"" shows a A♦, 9♣.",2020-09-24T03:31:59.623Z,160091831962400
"""th3y3ti @ 5LN-tulyHb"" calls 1200",2020-09-24T03:31:58.818Z,160091831881900
"""Not Jake @ ax1w1pGAkV"" bets 1200",2020-09-24T03:31:57.484Z,160091831748500
"river: 8♠, 9♥, 2♠, A♥ [9♠]",2020-09-24T03:31:53.758Z,160091831376000
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:31:52.945Z,160091831294600
"""Not Jake @ ax1w1pGAkV"" checks",2020-09-24T03:31:51.285Z,160091831128600
"turn: 8♠, 9♥, 2♠ [A♥]",2020-09-24T03:31:49.499Z,160091830950100
"""Not Jake @ ax1w1pGAkV"" calls 800",2020-09-24T03:31:48.692Z,160091830869300
"""th3y3ti @ 5LN-tulyHb"" raises to 800",2020-09-24T03:31:46.662Z,160091830666400
"""Not Jake @ ax1w1pGAkV"" bets 400",2020-09-24T03:31:44.534Z,160091830453500
"flop:  [8♠, 9♥, 2♠]",2020-09-24T03:31:40.765Z,160091830076600
"""Not Jake @ ax1w1pGAkV"" checks",2020-09-24T03:31:39.959Z,160091829996000
"""th3y3ti @ 5LN-tulyHb"" calls 400",2020-09-24T03:31:37.163Z,160091829716400
"""Not Jake @ ax1w1pGAkV"" posts a big blind of 400",2020-09-24T03:31:34.573Z,160091829457405
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 200",2020-09-24T03:31:34.573Z,160091829457404
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (3877) | #8 ""th3y3ti @ 5LN-tulyHb"" (4123)",2020-09-24T03:31:34.573Z,160091829457401
"-- starting hand #145  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:31:34.573Z,160091829457400
"""th3y3ti @ 5LN-tulyHb"" shows a A♥, 5♦.",2020-09-24T03:31:29.856Z,160091828985700
"-- ending hand #144 --",2020-09-24T03:31:27.930Z,160091828793102
"""th3y3ti @ 5LN-tulyHb"" collected 400 from pot",2020-09-24T03:31:27.930Z,160091828793101
"Uncalled bet of 200 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:31:27.930Z,160091828793100
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:31:27.124Z,160091828712500
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 400",2020-09-24T03:31:13.618Z,160091827361905
"""Not Jake @ ax1w1pGAkV"" posts a small blind of 200",2020-09-24T03:31:13.618Z,160091827361904
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (4077) | #8 ""th3y3ti @ 5LN-tulyHb"" (3923)",2020-09-24T03:31:13.618Z,160091827361901
"-- starting hand #144  (No Limit Texas Hold'em) (dealer: ""Not Jake @ ax1w1pGAkV"") --",2020-09-24T03:31:13.618Z,160091827361900
"-- ending hand #143 --",2020-09-24T03:31:07.674Z,160091826767502
"""th3y3ti @ 5LN-tulyHb"" collected 800 from pot",2020-09-24T03:31:07.674Z,160091826767501
"Uncalled bet of 400 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:31:07.674Z,160091826767500
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:31:06.869Z,160091826687000
"""th3y3ti @ 5LN-tulyHb"" bets 400",2020-09-24T03:30:56.929Z,160091825693000
"""Not Jake @ ax1w1pGAkV"" checks",2020-09-24T03:30:53.100Z,160091825310100
"flop:  [J♣, 2♣, 10♦]",2020-09-24T03:30:48.108Z,160091824810900
"""Not Jake @ ax1w1pGAkV"" checks",2020-09-24T03:30:47.301Z,160091824730200
"""th3y3ti @ 5LN-tulyHb"" calls 400",2020-09-24T03:30:44.097Z,160091824409800
"""Not Jake @ ax1w1pGAkV"" posts a big blind of 400",2020-09-24T03:30:40.790Z,160091824079205
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 200",2020-09-24T03:30:40.790Z,160091824079204
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (4477) | #8 ""th3y3ti @ 5LN-tulyHb"" (3523)",2020-09-24T03:30:40.790Z,160091824079201
"-- starting hand #143  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:30:40.790Z,160091824079200
"-- ending hand #142 --",2020-09-24T03:30:34.862Z,160091823486302
"""Not Jake @ ax1w1pGAkV"" collected 800 from pot",2020-09-24T03:30:34.862Z,160091823486301
"Uncalled bet of 400 returned to ""Not Jake @ ax1w1pGAkV""",2020-09-24T03:30:34.862Z,160091823486300
"""th3y3ti @ 5LN-tulyHb"" folds",2020-09-24T03:30:34.056Z,160091823405700
"""Not Jake @ ax1w1pGAkV"" bets 400",2020-09-24T03:30:30.955Z,160091823095600
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:30:26.704Z,160091822670500
"turn: 7♥, K♥, 2♥ [8♥]",2020-09-24T03:30:24.482Z,160091822448400
"""Not Jake @ ax1w1pGAkV"" checks",2020-09-24T03:30:23.674Z,160091822367500
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:30:19.377Z,160091821937800
"flop:  [7♥, K♥, 2♥]",2020-09-24T03:30:14.492Z,160091821449300
"""th3y3ti @ 5LN-tulyHb"" checks",2020-09-24T03:30:13.663Z,160091821366400
"""Not Jake @ ax1w1pGAkV"" calls 400",2020-09-24T03:30:12.030Z,160091821203000
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 400",2020-09-24T03:30:04.050Z,160091820405105
"""Not Jake @ ax1w1pGAkV"" posts a small blind of 200",2020-09-24T03:30:04.050Z,160091820405104
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (4077) | #8 ""th3y3ti @ 5LN-tulyHb"" (3923)",2020-09-24T03:30:04.050Z,160091820405101
"-- starting hand #142  (No Limit Texas Hold'em) (dealer: ""Not Jake @ ax1w1pGAkV"") --",2020-09-24T03:30:04.050Z,160091820405100
"-- ending hand #141 --",2020-09-24T03:29:58.107Z,160091819810802
"""Not Jake @ ax1w1pGAkV"" collected 400 from pot",2020-09-24T03:29:58.107Z,160091819810801
"Uncalled bet of 200 returned to ""Not Jake @ ax1w1pGAkV""",2020-09-24T03:29:58.107Z,160091819810800
"""th3y3ti @ 5LN-tulyHb"" folds",2020-09-24T03:29:57.300Z,160091819730100
"""Not Jake @ ax1w1pGAkV"" posts a big blind of 400",2020-09-24T03:29:50.686Z,160091819068705
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 200",2020-09-24T03:29:50.686Z,160091819068704
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (3877) | #8 ""th3y3ti @ 5LN-tulyHb"" (4123)",2020-09-24T03:29:50.686Z,160091819068701
"-- starting hand #141  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:29:50.686Z,160091819068700
"""th3y3ti @ 5LN-tulyHb"" shows a K♦, K♣.",2020-09-24T03:29:46.478Z,160091818647900
"-- ending hand #140 --",2020-09-24T03:29:44.055Z,160091818405602
"""th3y3ti @ 5LN-tulyHb"" collected 400 from pot",2020-09-24T03:29:44.055Z,160091818405501
"Uncalled bet of 200 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:29:44.055Z,160091818405500
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:29:43.250Z,160091818325100
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 400",2020-09-24T03:29:39.842Z,160091817984305
"""Not Jake @ ax1w1pGAkV"" posts a small blind of 200",2020-09-24T03:29:39.842Z,160091817984304
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (4077) | #8 ""th3y3ti @ 5LN-tulyHb"" (3923)",2020-09-24T03:29:39.842Z,160091817984301
"-- starting hand #140  (No Limit Texas Hold'em) (dealer: ""Not Jake @ ax1w1pGAkV"") --",2020-09-24T03:29:39.842Z,160091817984300
"-- ending hand #139 --",2020-09-24T03:29:33.914Z,160091817391502
"""th3y3ti @ 5LN-tulyHb"" collected 1600 from pot",2020-09-24T03:29:33.914Z,160091817391501
"Uncalled bet of 400 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:29:33.914Z,160091817391500
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:29:33.104Z,160091817310500
"""th3y3ti @ 5LN-tulyHb"" raises to 800",2020-09-24T03:29:31.290Z,160091817129100
"""Not Jake @ ax1w1pGAkV"" bets 400",2020-09-24T03:29:28.726Z,160091816872700
"flop:  [A♥, J♠, 10♣]",2020-09-24T03:29:08.350Z,160091814835200
"""Not Jake @ ax1w1pGAkV"" checks",2020-09-24T03:29:07.539Z,160091814754000
"""th3y3ti @ 5LN-tulyHb"" calls 400",2020-09-24T03:28:49.527Z,160091812952800
"""Not Jake @ ax1w1pGAkV"" posts a big blind of 400",2020-09-24T03:28:45.545Z,160091812554605
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 200",2020-09-24T03:28:45.545Z,160091812554604
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (4877) | #8 ""th3y3ti @ 5LN-tulyHb"" (3123)",2020-09-24T03:28:45.545Z,160091812554601
"-- starting hand #139  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:28:45.545Z,160091812554600
"-- ending hand #138 --",2020-09-24T03:28:39.605Z,160091811960602
"""th3y3ti @ 5LN-tulyHb"" collected 400 from pot",2020-09-24T03:28:39.605Z,160091811960601
"Uncalled bet of 200 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:28:39.605Z,160091811960600
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:28:38.797Z,160091811880000
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 400",2020-09-24T03:28:23.180Z,160091810318205
"""Not Jake @ ax1w1pGAkV"" posts a small blind of 200",2020-09-24T03:28:23.180Z,160091810318204
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (5077) | #8 ""th3y3ti @ 5LN-tulyHb"" (2923)",2020-09-24T03:28:23.180Z,160091810318201
"-- starting hand #138  (No Limit Texas Hold'em) (dealer: ""Not Jake @ ax1w1pGAkV"") --",2020-09-24T03:28:23.180Z,160091810318200
"-- ending hand #137 --",2020-09-24T03:28:20.269Z,160091810027002
"""Not Jake @ ax1w1pGAkV"" collected 400 from pot",2020-09-24T03:28:20.269Z,160091810027001
"Uncalled bet of 200 returned to ""Not Jake @ ax1w1pGAkV""",2020-09-24T03:28:20.269Z,160091810027000
"""th3y3ti @ 5LN-tulyHb"" folds",2020-09-24T03:28:19.464Z,160091809946500
"""Not Jake @ ax1w1pGAkV"" posts a big blind of 400",2020-09-24T03:28:03.236Z,160091808323905
"""th3y3ti @ 5LN-tulyHb"" posts a small blind of 200",2020-09-24T03:28:03.236Z,160091808323904
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (4877) | #8 ""th3y3ti @ 5LN-tulyHb"" (3123)",2020-09-24T03:28:03.236Z,160091808323901
"-- starting hand #137  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ 5LN-tulyHb"") --",2020-09-24T03:28:03.236Z,160091808323900
"-- ending hand #136 --",2020-09-24T03:27:57.296Z,160091807729702
"""th3y3ti @ 5LN-tulyHb"" collected 400 from pot",2020-09-24T03:27:57.296Z,160091807729701
"Uncalled bet of 200 returned to ""th3y3ti @ 5LN-tulyHb""",2020-09-24T03:27:57.296Z,160091807729700
"""Not Jake @ ax1w1pGAkV"" folds",2020-09-24T03:27:56.490Z,160091807649100
"""th3y3ti @ 5LN-tulyHb"" posts a big blind of 400",2020-09-24T03:27:37.673Z,160091805769206
"""Not Jake @ ax1w1pGAkV"" posts a small blind of 200",2020-09-24T03:27:37.673Z,160091805769205
"Player stacks: #7 ""Not Jake @ ax1w1pGAkV"" (5077) | #8 ""th3y3ti @ 5LN-tulyHb"" (2923)",2020-09-24T03:27:37.673Z,160091805769202
"-- starting hand #136  (No Limit Texas Hold'em) (dealer: ""Not Jake @ ax1w1pGAkV"") --",2020-09-24T03:27:37.673Z,160091805769201
"The player ""CStam @ Nkk6lwlvwH"" quits the game with a stack of 0.",2020-09-24T03:27:37.673Z,160091805769200
"""th3y3ti @ 5LN-tulyHb"" shows a 8♦, 3♥.",2020-09-24T03:27:34.303Z,160091805430400
"-- ending hand #135 --",2020-09-24T03:27:28.555Z,160091804855601
"""Not Jake @ ax1w1pGAkV"" collected 3904 from pot with Pair, J's (combination: J♠, J♥, Q♥, 10♠, 8♥)",2020-09-24T03:27:28.555Z,160091804855600
"river: 8♥, 10♠, J♥, 5♣ [2♠]",2020-09-24T03:27:25.545Z,160091804554700
"turn: 8♥, 10♠, J♥ [5♣]",2020-09-24T03:27:22.529Z,160091804253000
"""Not Jake @ ax1w1pGAkV"" shows a Q♥, J♠.",2020-09-24T03:27:19.517Z,160091803951802
"""CStam @ Nkk6lwlvwH"" shows a K♥, Q♦.",2020-09-24T03:27:19.517Z,160091803951801
